2010-11-04	00:03:50.209589	M003	ON	Sleeping begin
2010-11-05	07:57:16.178142	M015	OFF
2010-11-05	07:57:19.133031	M019	ON
2010-11-05	07:57:21.05174	M019	OFF
2010-11-05	07:57:24.213637	M019	ON
2010-11-05	07:57:26.541195	M019	OFF
2010-11-05	07:57:32.084795	D004	OPEN
2010-11-05	07:57:33.552372	M030	ON
2010-11-05	07:57:39.699569	M030	OFF
2010-11-05	07:57:40.064336	D004	CLOSE
2010-11-05	07:57:40.972923	M022	ON
2010-11-05	07:57:42.362784	M021	ON
2010-11-05	07:57:45.309495	M022	OFF
2010-11-05	07:57:46.597863	M021	OFF
2010-11-05	07:57:46.984546	M021	ON
2010-11-05	07:57:49.442841	M021	OFF
2010-11-05	07:57:53.238587	M014	ON
2010-11-05	07:57:59.82669	M014	OFF
2010-11-05	07:58:03.029286	M019	ON
2010-11-05	07:58:04.014969	M021	ON
2010-11-05	07:58:04.804408	M019	OFF
2010-11-05	07:58:09.514711	M022	ON
2010-11-05	07:58:10.666891	M023	ON
2010-11-05	07:58:10.736662	M021	OFF
2010-11-05	07:58:11.862951	M022	OFF
2010-11-05	07:58:13.34306	M023	OFF
2010-11-05	07:58:15.230315	M019	ON
2010-11-05	07:58:17.555399	M019	OFF
2010-11-05	07:58:20.846267	M018	ON
2010-11-05	07:58:20.914999	M019	ON
2010-11-05	07:58:22.585458	M019	OFF
2010-11-05	07:58:23.566091	M018	OFF	Meal_Preparation end
2010-11-05	07:58:24.111682	M022	ON
2010-11-05	07:58:25.020918	M023	ON
2010-11-05	07:58:26.650922	M022	OFF
2010-11-05	07:58:30.004365	M022	ON
2010-11-05	07:58:31.404517	M023	OFF
2010-11-05	07:58:33.482314	M021	ON
2010-11-05	07:58:33.851309	M022	OFF
2010-11-05	07:58:34.239953	M020	ON
2010-11-05	07:58:35.905105	M020	OFF
2010-11-05	07:58:36.582475	M013	ON
2010-11-05	07:58:37.687238	M021	OFF
2010-11-05	07:58:38.759142	M020	ON
2010-11-05	07:58:39.74553	M021	ON
2010-11-05	07:58:41.160112	M013	OFF
2010-11-05	07:58:41.715179	M022	ON
2010-11-05	07:58:42.8224	M023	ON
2010-11-05	07:58:43.702852	M021	OFF
2010-11-05	07:58:44.670037	M020	OFF
2010-11-05	07:58:45.169496	M028	ON
2010-11-05	07:58:45.254286	M021	ON
2010-11-05	07:58:45.639175	M022	OFF
2010-11-05	07:58:46.492376	M023	OFF
2010-11-05	07:58:47.62283	M022	ON
2010-11-05	07:58:48.20566	M021	OFF
2010-11-05	07:58:49.065697	M026	ON	Work begin
2010-11-05	07:58:49.6132	M023	ON
2010-11-05	07:58:50.007923	M022	OFF
2010-11-05	07:58:52.430572	M022	ON
2010-11-05	07:58:54.563455	M023	OFF
2010-11-05	07:58:54.927906	M026	OFF
2010-11-05	07:58:55.513231	M022	OFF
2010-11-05	07:59:00.248858	M026	ON
2010-11-05	07:59:02.101524	M027	ON
2010-11-05	07:59:09.730744	M028	OFF
2010-11-05	07:59:15.625368	M027	OFF
2010-11-05	07:59:18.795104	M027	ON
2010-11-05	07:59:20.682753	M025	ON
2010-11-05	07:59:21.243194	M027	OFF
2010-11-05	07:59:22.021312	M025	OFF
2010-11-05	07:59:25.841028	M027	ON
2010-11-05	07:59:26.237743	M026	OFF
2010-11-05	07:59:28.01812	M026	ON
2010-11-05	07:59:29.928865	M025	ON
2010-11-05	07:59:40.562106	M027	OFF
2010-11-05	07:59:41.550044	M027	ON
2010-11-05	07:59:44.907424	M025	OFF
2010-11-05	07:59:46.092615	M027	OFF
2010-11-05	07:59:46.912541	M025	ON
2010-11-05	07:59:47.970507	M027	ON
2010-11-05	07:59:50.083259	M028	ON
2010-11-05	07:59:51.70022	M026	OFF
2010-11-05	07:59:52.075813	M026	ON
2010-11-05	07:59:52.970243	M023	ON
2010-11-05	07:59:53.367468	M028	OFF
2010-11-05	07:59:54.093326	M026	OFF
2010-11-05	07:59:54.886275	M025	OFF
2010-11-05	07:59:55.876321	M026	ON
2010-11-05	07:59:55.946822	M027	OFF
2010-11-05	07:59:57.28073	M026	OFF
2010-11-05	07:59:57.676573	M026	ON
2010-11-05	08:00:00.020857	M026	OFF
2010-11-05	08:00:02.742794	M026	ON
2010-11-05	08:00:03.845862	M023	OFF
2010-11-05	08:00:03.927457	M028	ON
2010-11-05	08:00:07.086342	M028	OFF
2010-11-05	08:00:07.476135	M027	ON
2010-11-05	08:00:09.719295	M027	OFF
2010-11-05	08:00:19.682573	M027	ON
2010-11-05	08:00:21.797961	M027	OFF
2010-11-05	08:00:25.75786	M027	ON
2010-11-05	08:00:27.863716	M027	OFF
2010-11-05	08:00:36.981377	M027	ON
2010-11-05	08:00:40.181578	M027	OFF
2010-11-05	08:00:40.577223	M027	ON
2010-11-05	08:00:43.419418	M027	OFF
2010-11-05	08:00:44.429403	M028	ON
2010-11-05	08:00:48.285002	M026	OFF
2010-11-05	08:00:49.95996	M028	OFF
2010-11-05	08:00:50.65276	M026	ON
2010-11-05	08:00:50.722906	M027	ON
2010-11-05	08:00:51.663003	M022	ON
2010-11-05	08:00:54.899116	T005	19.5
2010-11-05	08:00:55.06176	T003	20
2010-11-05	08:00:56.197965	M022	OFF
2010-11-05	08:00:56.280654	M026	OFF
2010-11-05	08:00:56.362704	M021	ON
2010-11-05	08:00:56.433741	M027	OFF
2010-11-05	08:00:57.159956	M018	ON
2010-11-05	08:00:57.469261	M025	ON
2010-11-05	08:00:57.873377	M026	ON
2010-11-05	08:00:57.984768	M021	OFF
2010-11-05	08:00:59.20139	M025	OFF
2010-11-05	08:00:59.621212	M019	ON
2010-11-05	08:00:59.94428	M026	OFF	Work end
2010-11-05	08:01:01.748327	M019	OFF
2010-11-05	08:01:02.090031	M019	ON
2010-11-05	08:01:04.744104	M015	ON
2010-11-05	08:01:05.5106	M018	OFF
2010-11-05	08:01:06.5237	M019	OFF
2010-11-05	08:01:06.907973	M026	ON
2010-11-05	08:01:07.493939	M027	ON
2010-11-05	08:01:08.869049	M015	OFF
2010-11-05	08:01:09.844107	M026	OFF
2010-11-05	08:01:10.83167	M019	ON
2010-11-05	08:01:11.706914	M027	OFF
2010-11-05	08:01:12.246346	M027	ON
2010-11-05	08:01:12.747151	M026	ON
2010-11-05	08:01:12.822669	M019	OFF
2010-11-05	08:01:16.577568	M027	OFF
2010-11-05	08:01:16.950146	M026	OFF
2010-11-05	08:01:18.34794	M019	ON
2010-11-05	08:01:19.446814	M027	ON
2010-11-05	08:01:20.113281	M026	ON
2010-11-05	08:01:20.213121	M015	ON
2010-11-05	08:01:21.659773	M027	OFF
2010-11-05	08:01:22.639326	M026	OFF
2010-11-05	08:01:23.213374	M019	OFF
2010-11-05	08:01:24.236985	M015	OFF
2010-11-05	08:01:24.607489	M026	ON
2010-11-05	08:01:25.779499	M026	OFF
2010-11-05	08:01:26.843549	M026	ON
2010-11-05	08:01:29.103028	M019	ON
2010-11-05	08:01:29.499929	M015	ON
2010-11-05	08:01:29.877315	M027	ON
2010-11-05	08:01:31.448043	M026	OFF
2010-11-05	08:01:31.818395	M027	OFF
2010-11-05	08:01:32.513571	M015	OFF
2010-11-05	08:01:32.689381	M027	ON
2010-11-05	08:01:33.111027	M016	ON
2010-11-05	08:01:34.418303	M027	OFF
2010-11-05	08:01:36.723724	M016	OFF
2010-11-05	08:01:39.273608	M019	OFF
2010-11-05	08:01:42.264327	M019	ON
2010-11-05	08:01:42.627144	M026	ON
2010-11-05	08:01:44.559298	M026	OFF
2010-11-05	08:01:44.628042	M019	OFF
2010-11-05	08:01:53.832032	M026	ON
2010-11-05	08:01:55.236991	M026	OFF
2010-11-05	08:02:18.444725	M026	ON
2010-11-05	08:02:19.828878	M026	OFF
2010-11-05	08:02:19.897506	M019	ON
2010-11-05	08:02:21.164626	M026	ON
2010-11-05	08:02:21.234115	M027	ON
2010-11-05	08:02:22.80485	M016	ON
2010-11-05	08:02:23.299495	M026	OFF
2010-11-05	08:02:23.370206	M027	OFF
2010-11-05	08:02:25.029395	M026	ON
2010-11-05	08:02:26.679302	M016	OFF
2010-11-05	08:02:27.557857	M026	OFF
2010-11-05	08:02:28.955021	M026	ON
2010-11-05	08:02:29.977672	M015	ON
2010-11-05	08:02:31.17598	M026	OFF
2010-11-05	08:02:31.546627	M015	OFF
2010-11-05	08:02:33.693274	M019	OFF
2010-11-05	08:02:39.848393	M027	ON
2010-11-05	08:02:40.823895	M026	ON
2010-11-05	08:02:46.501556	M026	OFF
2010-11-05	08:02:47.063857	M026	ON
2010-11-05	08:02:47.941104	M027	OFF
2010-11-05	08:02:50.461411	M026	OFF
2010-11-05	08:02:52.576865	M026	ON
2010-11-05	08:02:54.434455	M026	OFF
2010-11-05	08:03:05.295884	M026	ON
2010-11-05	08:03:08.886947	M019	ON
2010-11-05	08:03:09.754401	M026	OFF
2010-11-05	08:03:11.355592	M019	OFF
2010-11-05	08:03:12.364679	M019	ON
2010-11-05	08:03:13.970746	M018	ON
2010-11-05	08:03:15.186011	M026	ON
2010-11-05	08:03:15.745904	M018	OFF
2010-11-05	08:03:16.142088	M018	ON
2010-11-05	08:03:16.47231	M019	OFF
2010-11-05	08:03:18.291308	M019	ON
2010-11-05	08:03:18.852114	M026	OFF
2010-11-05	08:03:21.334515	M019	OFF
2010-11-05	08:03:21.717143	M027	ON
2010-11-05	08:03:22.055615	M018	OFF
2010-11-05	08:03:23.969202	M019	ON
2010-11-05	08:03:25.869507	M019	OFF
2010-11-05	08:03:26.265813	M027	OFF
2010-11-05	08:03:28.484325	M019	ON
2010-11-05	08:03:29.022548	M018	ON
2010-11-05	08:03:30.410226	M026	ON
2010-11-05	08:03:30.479708	M027	ON
2010-11-05	08:03:31.430842	M019	OFF
2010-11-05	08:03:33.534655	M018	OFF
2010-11-05	08:03:33.605738	M025	ON
2010-11-05	08:03:34.329957	M026	OFF
2010-11-05	08:03:35.442841	M027	OFF
2010-11-05	08:03:35.835917	M025	OFF
2010-11-05	08:03:37.010214	M025	ON
2010-11-05	08:03:38.067751	M025	OFF
2010-11-05	08:03:38.561389	M025	ON
2010-11-05	08:03:38.634006	M027	ON
2010-11-05	08:03:40.408508	M026	ON
2010-11-05	08:03:42.728689	M025	OFF
2010-11-05	08:03:43.501394	M026	OFF
2010-11-05	08:03:45.7504	M027	OFF
2010-11-05	08:03:48.10599	M026	ON
2010-11-05	08:03:50.646171	M026	OFF
2010-11-05	08:04:06.810234	M027	ON
2010-11-05	08:04:08.420579	M027	OFF
2010-11-05	08:04:10.708135	M019	ON
2010-11-05	08:04:11.084796	M018	ON
2010-11-05	08:04:14.119304	M019	OFF
2010-11-05	08:04:17.500755	M019	ON
2010-11-05	08:04:19.592136	M019	OFF
2010-11-05	08:04:20.154101	M026	ON
2010-11-05	08:04:21.361375	M019	ON
2010-11-05	08:04:22.213574	M027	ON
2010-11-05	08:04:22.607139	M019	OFF
2010-11-05	08:04:24.010023	M018	OFF
2010-11-05	08:04:28.029667	M027	OFF
2010-11-05	08:04:29.020392	M027	ON
2010-11-05	08:04:30.079573	M027	OFF
2010-11-05	08:04:31.609504	M015	ON
2010-11-05	08:04:31.75267	M019	ON
2010-11-05	08:04:32.728395	M015	OFF
2010-11-05	08:04:33.176812	M026	OFF
2010-11-05	08:04:33.466986	M019	OFF
2010-11-05	08:04:34.027946	M019	ON
2010-11-05	08:04:35.195082	M015	ON
2010-11-05	08:04:36.379934	M019	OFF
2010-11-05	08:04:37.713017	M026	ON
2010-11-05	08:04:37.782884	M015	OFF
2010-11-05	08:04:39.988328	M026	OFF
2010-11-05	08:04:52.684549	M026	ON
2010-11-05	08:04:52.766854	M027	ON
2010-11-05	08:04:54.205878	M026	OFF
2010-11-05	08:04:54.285476	M027	OFF
2010-11-05	08:04:55.3906	M018	ON
2010-11-05	08:04:56.551779	M017	ON
2010-11-05	08:04:58.184354	M017	OFF
2010-11-05	08:04:59.166709	M019	ON
2010-11-05	08:05:00.189744	M015	ON
2010-11-05	08:05:01.182295	M019	OFF
2010-11-05	08:05:03.427121	M018	OFF
2010-11-05	08:05:04.904741	M019	ON
2010-11-05	08:05:06.736715	M015	OFF
2010-11-05	08:05:07.585112	M015	ON
2010-11-05	08:05:08.359938	M017	ON
2010-11-05	08:05:09.560138	M019	OFF
2010-11-05	08:05:11.424607	M015	OFF
2010-11-05	08:05:11.494515	M019	ON
2010-11-05	08:05:11.937472	M026	ON
2010-11-05	08:05:13.493389	M016	ON
2010-11-05	08:05:13.575779	M019	OFF
2010-11-05	08:05:14.133354	M026	OFF
2010-11-05	08:05:14.324164	M017	OFF
2010-11-05	08:05:14.498491	M019	ON
2010-11-05	08:05:14.651025	M016	OFF
2010-11-05	08:05:14.828414	M027	ON
2010-11-05	08:05:15.865921	M016	ON
2010-11-05	08:05:16.457883	M027	OFF
2010-11-05	08:05:19.890751	M016	OFF
2010-11-05	08:05:25.80896	M019	OFF
2010-11-05	08:05:37.275128	M019	ON
2010-11-05	08:05:39.800131	M027	ON
2010-11-05	08:05:40.17543	M026	ON
2010-11-05	08:05:41.375992	M019	OFF
2010-11-05	08:05:42.365493	M026	OFF
2010-11-05	08:05:42.434353	M027	OFF
2010-11-05	08:05:46.981794	M026	ON
2010-11-05	08:05:49.293483	M026	OFF
2010-11-05	08:05:49.855984	M027	ON
2010-11-05	08:05:50.63355	M025	ON
2010-11-05	08:05:52.495823	M027	OFF
2010-11-05	08:05:53.680941	M025	OFF
2010-11-05	08:05:58.192404	T005	20
2010-11-05	08:05:58.281318	T003	20.5
2010-11-05	08:06:10.45254	M019	ON
2010-11-05	08:06:11.305297	M025	ON
2010-11-05	08:06:12.722964	M025	OFF
2010-11-05	08:06:13.085807	M016	ON
2010-11-05	08:06:14.612916	M016	OFF
2010-11-05	08:06:16.510478	M019	OFF
2010-11-05	08:06:16.870942	M019	ON
2010-11-05	08:06:18.693175	M015	ON
2010-11-05	08:06:19.888417	M015	OFF
2010-11-05	08:06:20.256096	M015	ON
2010-11-05	08:06:21.401653	M025	ON
2010-11-05	08:06:22.14206	M019	OFF
2010-11-05	08:06:22.51996	M015	OFF
2010-11-05	08:06:25.170757	M025	OFF
2010-11-05	08:06:25.56942	M015	ON
2010-11-05	08:06:26.46103	M019	ON
2010-11-05	08:06:27.221312	M026	ON
2010-11-05	08:06:28.856084	M019	OFF
2010-11-05	08:06:30.046392	M026	OFF
2010-11-05	08:06:31.249124	M015	OFF
2010-11-05	08:06:31.630837	M026	ON
2010-11-05	08:06:32.579776	M027	ON
2010-11-05	08:06:35.298869	M027	OFF
2010-11-05	08:06:36.25968	M026	OFF
2010-11-05	08:06:42.209768	M026	ON
2010-11-05	08:06:46.87275	M027	ON
2010-11-05	08:06:49.423517	M027	OFF
2010-11-05	08:06:50.430303	M026	OFF
2010-11-05	08:06:51.195794	M026	ON
2010-11-05	08:06:53.730205	M026	OFF
2010-11-05	08:06:58.654026	M026	ON
2010-11-05	08:06:59.20875	M015	ON
2010-11-05	08:07:00.852001	M026	OFF
2010-11-05	08:07:01.211463	M015	OFF
2010-11-05	08:07:02.621309	M026	ON
2010-11-05	08:07:06.254532	M026	OFF
2010-11-05	08:07:06.660572	M026	ON
2010-11-05	08:07:09.934815	M026	OFF
2010-11-05	08:07:15.525542	M027	ON
2010-11-05	08:07:17.139661	M027	OFF
2010-11-05	08:07:28.372431	M015	ON
2010-11-05	08:07:32.185987	M015	OFF
2010-11-05	08:07:34.511667	M015	ON
2010-11-05	08:07:38.226739	M019	ON
2010-11-05	08:07:38.297573	M027	ON
2010-11-05	08:07:39.716938	M026	ON
2010-11-05	08:07:39.787153	M027	OFF
2010-11-05	08:07:40.23204	M019	OFF
2010-11-05	08:07:40.578229	M015	OFF
2010-11-05	08:07:42.424729	M019	ON
2010-11-05	08:07:42.798049	M015	ON
2010-11-05	08:07:43.473114	M026	OFF
2010-11-05	08:07:43.576955	M018	ON
2010-11-05	08:07:44.89518	M026	ON
2010-11-05	08:07:45.270215	M027	ON
2010-11-05	08:07:45.649489	M014	ON
2010-11-05	08:07:45.986491	M019	OFF
2010-11-05	08:07:46.310134	M018	OFF
2010-11-05	08:07:46.87577	M015	OFF
2010-11-05	08:07:48.793221	M027	OFF
2010-11-05	08:07:49.180912	M014	OFF
2010-11-05	08:07:49.531363	M026	OFF
2010-11-05	08:07:50.635834	M014	ON
2010-11-05	08:07:57.04355	M020	ON
2010-11-05	08:07:58.283313	M014	OFF
2010-11-05	08:07:59.05581	M020	OFF
2010-11-05	08:08:03.444286	M020	ON
2010-11-05	08:08:05.76075	M008	ON
2010-11-05	08:08:07.646623	M008	OFF
2010-11-05	08:08:08.20455	M027	ON
2010-11-05	08:08:08.710047	M026	ON
2010-11-05	08:08:08.797118	M020	OFF
2010-11-05	08:08:10.194271	M007	ON
2010-11-05	08:08:10.74476	M027	OFF
2010-11-05	08:08:11.698849	M007	OFF
2010-11-05	08:08:13.341477	M026	OFF
2010-11-05	08:08:28.647015	M006	ON
2010-11-05	08:08:29.646252	M008	ON
2010-11-05	08:08:29.72686	M020	ON
2010-11-05	08:08:32.122652	M006	OFF
2010-11-05	08:08:32.680592	M008	OFF
2010-11-05	08:08:33.233275	M014	ON
2010-11-05	08:08:34.890934	M020	OFF
2010-11-05	08:08:35.276447	M014	OFF
2010-11-05	08:08:35.837329	M014	ON
2010-11-05	08:08:39.429037	M014	OFF
2010-11-05	08:08:46.216611	M026	ON
2010-11-05	08:08:47.829591	M027	ON
2010-11-05	08:08:48.834893	M021	ON
2010-11-05	08:08:50.237135	M027	OFF
2010-11-05	08:08:51.269405	M022	ON
2010-11-05	08:08:52.252043	M026	OFF
2010-11-05	08:08:52.635967	M021	OFF
2010-11-05	08:08:53.915087	M022	OFF
2010-11-05	08:08:53.987527	M028	ON
2010-11-05	08:08:54.718072	M026	ON
2010-11-05	08:08:55.697428	M028	OFF
2010-11-05	08:08:59.802844	M027	ON
2010-11-05	08:09:00.589851	M027	OFF
2010-11-05	08:09:04.953132	M028	ON
2010-11-05	08:09:07.713777	M029	ON
2010-11-05	08:09:09.302605	M026	OFF
2010-11-05	08:09:09.381556	M028	OFF
2010-11-05	08:09:10.051031	M028	ON
2010-11-05	08:09:10.235452	M029	OFF
2010-11-05	08:09:11.844623	M026	ON
2010-11-05	08:09:14.138941	M028	OFF
2010-11-05	08:09:16.672203	M027	ON
2010-11-05	08:09:19.20157	M027	OFF
2010-11-05	08:09:23.859685	M026	OFF
2010-11-05	08:09:24.424808	M026	ON
2010-11-05	08:09:34.150673	M026	OFF
2010-11-05	08:09:35.202905	M026	ON
2010-11-05	08:09:43.061303	M027	ON
2010-11-05	08:09:45.596797	M027	OFF
2010-11-05	08:09:46.143983	M027	ON
2010-11-05	08:09:52.899234	M027	OFF
2010-11-05	08:09:54.604176	M027	ON
2010-11-05	08:09:56.492513	M027	OFF
2010-11-05	08:09:58.316414	M027	ON
2010-11-05	08:10:00.037606	M027	OFF
2010-11-05	08:10:02.580505	M028	ON
2010-11-05	08:10:04.893137	M028	OFF
2010-11-05	08:10:06.733389	M028	ON
2010-11-05	08:10:08.04534	M026	OFF
2010-11-05	08:10:09.587684	M023	ON
2010-11-05	08:10:09.748557	M028	OFF
2010-11-05	08:10:13.031395	M023	OFF
2010-11-05	08:10:13.408222	M026	ON
2010-11-05	08:10:15.233697	M026	OFF
2010-11-05	08:10:17.769212	M026	ON
2010-11-05	08:10:18.16758	M024	ON
2010-11-05	08:10:19.946324	M024	OFF
2010-11-05	08:10:20.347388	M026	OFF
2010-11-05	08:10:20.690203	M024	ON
2010-11-05	08:10:22.277308	M026	ON
2010-11-05	08:10:27.183077	M026	OFF
2010-11-05	08:10:27.927505	M024	OFF
2010-11-05	08:10:29.335439	M023	ON
2010-11-05	08:10:30.322927	M022	ON
2010-11-05	08:10:32.573118	M023	OFF
2010-11-05	08:10:33.577224	M022	OFF
2010-11-05	08:10:34.548687	M021	ON
2010-11-05	08:10:34.618049	M020	ON
2010-11-05	08:10:35.536483	M021	OFF
2010-11-05	08:10:37.373275	M020	OFF
2010-11-05	08:10:39.060312	M020	ON
2010-11-05	08:10:42.221043	M026	ON
2010-11-05	08:10:43.910475	M027	ON
2010-11-05	08:10:44.888567	M020	OFF
2010-11-05	08:10:46.113894	M020	ON
2010-11-05	08:10:47.080856	M026	OFF
2010-11-05	08:10:48.494242	M027	OFF
2010-11-05	08:10:49.056889	M008	ON
2010-11-05	08:10:50.024106	M006	ON
2010-11-05	08:10:51.2786	M008	OFF
2010-11-05	08:10:51.654813	M020	OFF
2010-11-05	08:10:52.033036	M006	OFF
2010-11-05	08:10:54.008845	M007	ON
2010-11-05	08:10:54.999486	M007	OFF
2010-11-05	08:10:56.064635	M027	ON
2010-11-05	08:10:56.424998	M007	ON
2010-11-05	08:10:57.396728	M003	ON
2010-11-05	08:11:01.6197	M027	OFF
2010-11-05	08:11:02.438122	M007	OFF
2010-11-05	08:11:04.59598	M003	OFF
2010-11-05	08:11:11.825897	M003	ON
2010-11-05	08:11:18.38123	M003	OFF
2010-11-05	08:11:20.486355	M003	ON
2010-11-05	08:11:24.734691	M003	OFF
2010-11-05	08:11:28.712731	M003	ON
2010-11-05	08:11:31.962773	M026	ON
2010-11-05	08:11:33.160091	M026	OFF
2010-11-05	08:11:37.125055	M007	ON
2010-11-05	08:11:38.11995	M026	ON
2010-11-05	08:11:38.484918	M027	ON
2010-11-05	08:11:39.41326	M003	OFF
2010-11-05	08:11:39.915639	M007	OFF
2010-11-05	08:11:40.023326	M027	OFF
2010-11-05	08:11:40.718309	M006	ON
2010-11-05	08:11:42.166856	M026	OFF
2010-11-05	08:11:42.235297	M008	ON
2010-11-05	08:11:42.327896	M020	ON
2010-11-05	08:11:44.256003	M026	ON
2010-11-05	08:11:45.011617	M006	OFF
2010-11-05	08:11:45.402839	M008	OFF
2010-11-05	08:11:45.756466	M020	OFF
2010-11-05	08:11:46.105935	M020	ON
2010-11-05	08:11:47.058571	M014	ON
2010-11-05	08:11:47.392453	M020	OFF
2010-11-05	08:11:48.787784	M026	OFF
2010-11-05	08:11:50.693947	M019	ON
2010-11-05	08:11:51.095733	M018	ON
2010-11-05	08:11:51.672325	M014	OFF
2010-11-05	08:11:54.01476	M018	OFF
2010-11-05	08:11:54.386759	M018	ON
2010-11-05	08:11:55.284435	M019	OFF
2010-11-05	08:11:56.479594	M018	OFF
2010-11-05	08:11:57.245124	M026	ON
2010-11-05	08:11:58.101677	M027	ON
2010-11-05	08:11:59.839839	M026	OFF
2010-11-05	08:12:00.764899	M027	OFF
2010-11-05	08:12:03.305353	M027	ON
2010-11-05	08:12:05.399593	M027	OFF
2010-11-05	08:12:14.978689	M027	ON
2010-11-05	08:12:16.730849	M027	OFF
2010-11-05	08:12:20.119759	M019	ON
2010-11-05	08:12:23.315911	M015	ON
2010-11-05	08:12:23.688133	M016	ON
2010-11-05	08:12:25.631479	M015	OFF
2010-11-05	08:12:27.254785	M016	OFF
2010-11-05	08:12:28.271489	M016	ON
2010-11-05	08:12:30.14039	M026	ON
2010-11-05	08:12:31.09466	M016	OFF
2010-11-05	08:12:31.163287	M027	ON
2010-11-05	08:12:33.475863	M017	ON
2010-11-05	08:12:34.452483	M019	OFF
2010-11-05	08:12:35.810137	M026	OFF
2010-11-05	08:12:35.892205	M027	OFF
2010-11-05	08:12:39.495469	M017	OFF
2010-11-05	08:12:39.572153	M019	ON
2010-11-05	08:12:40.993763	M026	ON
2010-11-05	08:12:42.19336	M027	ON
2010-11-05	08:12:42.766068	M026	OFF
2010-11-05	08:12:43.743415	M026	ON
2010-11-05	08:12:43.824268	M019	OFF
2010-11-05	08:12:47.503899	M027	OFF
2010-11-05	08:12:49.343666	M027	ON
2010-11-05	08:12:50.831034	M026	OFF
2010-11-05	08:12:51.221999	M027	OFF
2010-11-05	08:12:51.789385	M015	ON
2010-11-05	08:12:53.575819	M015	OFF
2010-11-05	08:12:54.136624	M019	ON
2010-11-05	08:12:54.538152	M015	ON
2010-11-05	08:12:55.076443	M018	ON
2010-11-05	08:12:56.284652	M015	OFF
2010-11-05	08:12:56.355226	M019	OFF
2010-11-05	08:12:57.128064	M019	ON
2010-11-05	08:12:58.960496	M018	OFF
2010-11-05	08:13:00.767574	M026	ON
2010-11-05	08:13:00.837236	M018	ON
2010-11-05	08:13:02.61505	M015	ON
2010-11-05	08:13:04.534557	M018	OFF
2010-11-05	08:13:04.900122	M026	OFF
2010-11-05	08:13:05.488218	M019	OFF
2010-11-05	08:13:07.029479	M026	ON
2010-11-05	08:13:08.23925	M026	OFF
2010-11-05	08:13:09.522757	M026	ON
2010-11-05	08:13:10.290223	M019	ON
2010-11-05	08:13:12.383006	M026	OFF
2010-11-05	08:13:16.403311	M019	OFF
2010-11-05	08:13:17.328237	M019	ON
2010-11-05	08:13:18.307873	M015	OFF
2010-11-05	08:13:20.14076	M026	ON
2010-11-05	08:13:21.57402	M018	ON
2010-11-05	08:13:23.75893	M026	OFF
2010-11-05	08:13:23.838676	M018	OFF
2010-11-05	08:13:25.133713	M019	OFF
2010-11-05	08:13:26.095803	M019	ON
2010-11-05	08:13:30.914556	M019	OFF
2010-11-05	08:13:31.532182	M019	ON
2010-11-05	08:13:32.595059	M027	ON
2010-11-05	08:13:33.484726	M026	ON
2010-11-05	08:13:33.565602	M025	ON
2010-11-05	08:13:35.44237	M027	OFF
2010-11-05	08:13:35.931757	M026	OFF
2010-11-05	08:13:36.027797	M027	ON
2010-11-05	08:13:36.526566	M019	OFF
2010-11-05	08:13:36.877143	M019	ON
2010-11-05	08:13:38.078566	M018	ON
2010-11-05	08:13:38.20214	M025	OFF
2010-11-05	08:13:38.272571	M027	OFF
2010-11-05	08:13:39.690779	M014	ON
2010-11-05	08:13:40.533372	M018	OFF
2010-11-05	08:13:40.906637	M019	OFF
2010-11-05	08:13:43.37325	M014	OFF
2010-11-05	08:13:45.477215	M025	ON
2010-11-05	08:13:47.7805	M025	OFF
2010-11-05	08:13:52.441121	M014	ON
2010-11-05	08:13:58.141389	M020	ON
2010-11-05	08:14:00.684645	M006	ON
2010-11-05	08:14:01.731936	M007	ON
2010-11-05	08:14:02.327025	M006	OFF
2010-11-05	08:14:02.396076	M014	OFF
2010-11-05	08:14:02.488237	M020	OFF
2010-11-05	08:14:03.068466	M007	OFF
2010-11-05	08:14:03.498964	M007	ON
2010-11-05	08:14:10.287403	M007	OFF
2010-11-05	08:14:11.772711	M007	ON
2010-11-05	08:14:14.75028	M006	ON
2010-11-05	08:14:15.253278	M007	OFF
2010-11-05	08:14:15.327388	M020	ON
2010-11-05	08:14:15.773229	M008	ON
2010-11-05	08:14:16.1848	M006	OFF
2010-11-05	08:14:18.773273	M008	OFF
2010-11-05	08:14:19.78467	M014	ON
2010-11-05	08:14:20.970497	M020	OFF
2010-11-05	08:14:21.55133	M020	ON
2010-11-05	08:14:22.820792	M021	ON
2010-11-05	08:14:23.378406	M014	OFF
2010-11-05	08:14:23.778754	M020	OFF
2010-11-05	08:14:25.332339	M022	ON
2010-11-05	08:14:26.343005	M023	ON
2010-11-05	08:14:26.686224	M021	OFF
2010-11-05	08:14:28.383196	M022	OFF
2010-11-05	08:14:32.201222	M023	OFF
2010-11-05	08:14:38.561095	M024	ON
2010-11-05	08:14:42.030677	M024	OFF
2010-11-05	08:14:43.204846	M024	ON
2010-11-05	08:14:49.772677	M024	OFF
2010-11-05	08:14:50.893282	M025	ON
2010-11-05	08:14:51.055194	M024	ON
2010-11-05	08:14:51.978133	M025	OFF
2010-11-05	08:14:52.732909	M025	ON
2010-11-05	08:14:53.124637	M024	OFF
2010-11-05	08:14:54.665767	M024	ON
2010-11-05	08:14:58.038483	M024	OFF
2010-11-05	08:14:59.038479	M025	OFF
